[0.9920724 0.0079276]
[0.99033914 0.00966086]
[0.98534794 0.01465206]
[0.92809803 0.07190197]
[0.9544313 0.0455687]
[0.98187457 0.01812543]
[0.99040436 0.00959564]
[0.98834678 0.01165322]
[0.96370368 0.03629632]
[0.9545944 0.0454056]
[0.93824563 0.06175437]
[0.97190965 0.02809035]
[0.97653455 0.02346545]
[0.9803624 0.0196376]
[0.9811932 0.0188068]
[0.97951231 0.02048769]
[0.9802514 0.0197486]
[0.98833395 0.01166605]
[0.98399929 0.01600071]
[0.97810716 0.02189284]
[0.31918167 0.68081833]
[0.41695343 0.58304657]
[0.98340768 0.01659232]
[0.98394529 0.01605471]
[0.98282876 0.01717124]
[0.98421198 0.01578802]
[0.98154679 0.01845321]
[0.97490171 0.02509829]
[0.97572076 0.02427924]
[0.98533687 0.01466313]
[0.98729032 0.01270968]
[0.98755702 0.01244298]
[0.98600863 0.01399137]
[0.98832368 0.01167632]
[0.9861969 0.0138031]
[0.92954458 0.07045542]
[0.98935472 0.01064528]
[0.98731675 0.01268325]
[0.96527074 0.03472926]
[0.95362897 0.04637103]
[0.94381809 0.05618191]
[0.97038301 0.02961699]
[0.98780383 0.01219617]
[0.988608 0.011392]
[0.98030278 0.01969722]
[0.9663372 0.0336628]
[0.97103359 0.02896641]
[0.98795258 0.01204742]
[0.97969651 0.02030349]
[0.8925343 0.1074657]
[0.96949907 0.03050093]
[0.98503499 0.01496501]
[0.98709236 0.01290764]
[0.9886841 0.0113159]
[0.98673966 0.01326034]
[0.98854505 0.01145495]
[0.9870196 0.0129804]
[0.98842425 0.01157575]
[0.85683471 0.14316529]
[0.85355651 0.14644349]
[0.99139573 0.00860427]
[0.98604109 0.01395891]
[0.97353226 0.02646774]
[0.98760367 0.01239633]
[0.98539036 0.01460964]
[0.89178356 0.10821644]
[0.98458786 0.01541214]
[0.98886 0.01114]
[0.90505215 0.09494785]
[0.96346448 0.03653552]
[0.98008054 0.01991946]
[0.98991124 0.01008876]
[0.98937524 0.01062476]
[0.98746008 0.01253992]
[0.98138144 0.01861856]
[0.9854063 0.0145937]
[0.84348541 0.15651459]
[0.9442415 0.0557585]
[0.99175489 0.00824511]
[0.98830646 0.01169354]
[0.97739765 0.02260235]
[0.97870083 0.02129917]
[0.96814943 0.03185057]
[0.42364817 0.57635183]
[0.36996718 0.63003282]
[0.97895071 0.02104929]
[0.98406907 0.01593093]
[0.98861954 0.01138046]
[0.98345144 0.01654856]
[0.98453865 0.01546135]
[0.98282725 0.01717275]
[0.98725173 0.01274827]
[0.98730777 0.01269223]
[0.94709546 0.05290454]
[0.98224602 0.01775398]
[0.95707635 0.04292365]
[0.98463533 0.01536467]
[0.98629472 0.01370528]
[0.98177064 0.01822936]
[0.98056015 0.01943985]
[0.9831675 0.0168325]
[0.98816614 0.01183386]
[0.98821214 0.01178786]
[0.98057112 0.01942888]
[0.85780391 0.14219609]
[0.98710168 0.01289832]
[0.98932107 0.01067893]
[0.98121149 0.01878851]
[0.9801139 0.0198861]
[0.98625459 0.01374541]
[0.98545043 0.01454957]
[0.98628251 0.01371749]
[0.8159348 0.1840652]
[0.93104031 0.06895969]
[0.98955268 0.01044732]
[0.98932158 0.01067842]
[0.98831446 0.01168554]
[0.96722624 0.03277376]
[0.98774594 0.01225406]
[0.99055872 0.00944128]
[0.98747246 0.01252754]
[0.9766754 0.0233246]
[0.93463307 0.06536693]
[0.99036811 0.00963189]
[0.99148315 0.00851685]
[0.98632661 0.01367339]
[0.98922783 0.01077217]
[0.92079155 0.07920845]
[0.98078926 0.01921074]
[0.99113449 0.00886551]
[0.98370207 0.01629793]
[0.98441663 0.01558337]
[0.93718173 0.06281827]
[0.33357426 0.66642574]
[0.27614974 0.72385026]
[0.70612848 0.29387152]
[0.98197816 0.01802184]
[0.98419715 0.01580285]
[0.97583852 0.02416148]
[0.97653033 0.02346967]
[0.98184552 0.01815448]
[0.9877698 0.0122302]
[0.98577165 0.01422835]
[0.97464726 0.02535274]
[0.96755388 0.03244612]
[0.98294874 0.01705126]
[0.98676241 0.01323759]
[0.98726312 0.01273688]
[0.97899114 0.02100886]
[0.98391421 0.01608579]
[0.98156111 0.01843889]
[0.98142551 0.01857449]
[0.98810596 0.01189404]
[0.98663319 0.01336681]
[0.98497139 0.01502861]
[0.98393398 0.01606602]
[0.90011763 0.09988237]
[0.98069741 0.01930259]
[0.74461785 0.25538215]
[0.98287216 0.01712784]
[0.89988617 0.10011383]
[0.830711 0.169289]
[0.98731244 0.01268756]
[0.98322654 0.01677346]
[0.97811466 0.02188534]
[0.98432127 0.01567873]
[0.96253934 0.03746066]
[0.49174297 0.50825703]
[0.94775078 0.05224922]
[0.98385459 0.01614541]
[0.98413496 0.01586504]
[0.98204187 0.01795813]
[0.96304535 0.03695465]
[0.97424962 0.02575038]
[0.98135703 0.01864297]
[0.85890168 0.14109832]
[0.98662119 0.01337881]
[0.99064897 0.00935103]
[0.98606165 0.01393835]
[0.82257582 0.17742418]
[0.85259289 0.14740711]
[0.96248115 0.03751885]
[0.97800143 0.02199857]
[0.98131603 0.01868397]
[0.98648985 0.01351015]
[0.98775277 0.01224723]
[0.90595956 0.09404044]
[0.91247417 0.08752583]
[0.98729271 0.01270729]
[0.98876675 0.01123325]
[0.98426636 0.01573364]
[0.98075997 0.01924003]
[0.98665198 0.01334802]
[0.64808675 0.35191325]
[0.89307684 0.10692316]
[0.98512838 0.01487162]
[0.87641442 0.12358558]
[0.1806376 0.8193624]
[0.58903601 0.41096399]
[0.97897096 0.02102904]
[0.98362482 0.01637518]
[0.98498635 0.01501365]
[0.98753095 0.01246905]
[0.98860877 0.01139123]
[0.98902001 0.01097999]
[0.98643758 0.01356242]
[0.79495718 0.20504282]
[0.98104604 0.01895396]
[0.97146677 0.02853323]
[0.97813884 0.02186116]
[0.97813324 0.02186676]
[0.98474201 0.01525799]
[0.97862126 0.02137874]
[0.88251049 0.11748951]
[0.90599996 0.09400004]
[0.92255141 0.07744859]
[0.96128041 0.03871959]
[0.98710864 0.01289136]
[0.98305894 0.01694106]
[0.98400711 0.01599289]
[0.98577009 0.01422991]
[0.98929245 0.01070755]
[0.97458707 0.02541293]
[0.981413 0.018587]
[0.98798025 0.01201975]
[0.8652642 0.1347358]
[0.93146724 0.06853276]
[0.95462806 0.04537194]
[0.95916994 0.04083006]
[0.98771345 0.01228655]
[0.98999067 0.01000933]
[0.98585202 0.01414798]
[0.99000309 0.00999691]
[0.91919338 0.08080662]
[0.85856299 0.14143701]
[0.98792787 0.01207213]
[0.98951204 0.01048796]
[0.9897228 0.0102772]
[0.98082077 0.01917923]
[0.17698268 0.82301732]
[0.51040516 0.48959484]
[0.98006945 0.01993055]
[0.9809401 0.0190599]
[0.98199805 0.01800195]
[0.98632556 0.01367444]
[0.98256281 0.01743719]
[0.98955209 0.01044791]
[0.98267774 0.01732226]
[0.98924075 0.01075925]
[0.98258604 0.01741396]
[0.96517295 0.03482705]
[0.9792714 0.0207286]
[0.96731949 0.03268051]
[0.95591391 0.04408609]
[0.91887415 0.08112585]
[0.93420545 0.06579455]
[0.9374425 0.0625575]
[0.95477342 0.04522658]
[0.96763088 0.03236912]
[0.98072164 0.01927836]
[0.97902119 0.02097881]
[0.95510446 0.04489554]
[0.98313848 0.01686152]
[0.97548249 0.02451751]
[0.98602236 0.01397764]
[0.98913308 0.01086692]
[0.99290201 0.00709799]
[0.99286512 0.00713488]
[0.99125805 0.00874195]
[0.99000811 0.00999189]
[0.98497093 0.01502907]
[0.9898683 0.0101317]
[0.99318851 0.00681149]
[0.99322562 0.00677438]
[0.99173917 0.00826083]
[0.99257274 0.00742726]
[0.98874867 0.01125133]
[0.98700668 0.01299332]
[0.9785408 0.0214592]
[0.98877713 0.01122287]
[0.99126037 0.00873963]
[0.99430478 0.00569522]
[0.99370501 0.00629499]
[0.9920274 0.0079726]
[0.99248408 0.00751592]
[0.99146374 0.00853626]
[0.1019413 0.8980587]
[0.58670723 0.41329277]
[0.9877484 0.0122516]
[0.98598003 0.01401997]
[0.99281379 0.00718621]
[0.99165455 0.00834545]
[0.99285291 0.00714709]
[0.9430974 0.0569026]
[0.97089581 0.02910419]
[0.95983316 0.04016684]
[0.98131632 0.01868368]
[0.98255262 0.01744738]
[0.98632008 0.01367992]
[0.99131253 0.00868747]
[0.98804201 0.01195799]
[0.98912642 0.01087358]
[0.99054228 0.00945772]
[0.99375784 0.00624216]
[0.99365267 0.00634733]
[0.98808652 0.01191348]
[0.99113151 0.00886849]
[0.98779139 0.01220861]
[0.98384799 0.01615201]
[0.97202724 0.02797276]
[0.99036767 0.00963233]
[0.99334731 0.00665269]
[0.99312373 0.00687627]
[0.99292293 0.00707707]
[0.99058034 0.00941966]
[0.98779116 0.01220884]
[0.9469654 0.0530346]
[0.97249015 0.02750985]
[0.98919193 0.01080807]
[0.12990516 0.87009484]
[0.59205655 0.40794345]
[0.98459636 0.01540364]
[0.95825339 0.04174661]
[0.98167565 0.01832435]
[0.93806005 0.06193995]
[0.95495004 0.04504996]
[0.93637408 0.06362592]
[0.97571252 0.02428748]
[0.97283697 0.02716303]
[0.9612402 0.0387598]
[0.9752574 0.0247426]
[0.96770192 0.03229808]
[0.96778512 0.03221488]
[0.97397031 0.02602969]
[0.97518788 0.02481212]
[0.97737502 0.02262498]
[0.97577088 0.02422912]
[0.99317834 0.00682166]
[0.99279794 0.00720206]
[0.99244503 0.00755497]
[0.99151466 0.00848534]
[0.98872754 0.01127246]
[0.91609987 0.08390013]
[0.8629297 0.1370703]
[0.95671491 0.04328509]
[0.97504778 0.02495222]
[0.97964502 0.02035498]
[0.99335258 0.00664742]
[0.99295802 0.00704198]
[0.98966052 0.01033948]
[0.98077396 0.01922604]
[0.99090534 0.00909466]
[0.95261571 0.04738429]
[0.95605402 0.04394598]
[0.96416038 0.03583962]
[0.95823203 0.04176797]
[0.98532498 0.01467502]
[0.990707 0.009293]
[0.87727492 0.12272508]
[0.88242228 0.11757772]
[0.9568012 0.0431988]
[0.97841989 0.02158011]
[0.95377808 0.04622192]
[0.90757175 0.09242825]
[0.85706404 0.14293596]
[0.45260502 0.54739498]
[0.42954147 0.57045853]
[0.96552408 0.03447592]
[0.97324182 0.02675818]
[0.43317639 0.56682361]
[0.25771975 0.74228025]
[0.93896958 0.06103042]
[0.97425425 0.02574575]
[0.97829215 0.02170785]
[0.98501477 0.01498523]
[0.98288769 0.01711231]
[0.99111175 0.00888825]
[0.24589029 0.75410971]
[0.70116677 0.29883323]
[0.98654574 0.01345426]
[0.98308593 0.01691407]
[0.97031386 0.02968614]
[0.71115535 0.28884465]
[0.98218423 0.01781577]
[0.44692681 0.55307319]
[0.94023525 0.05976475]
[0.98745736 0.01254264]
[0.96884723 0.03115277]
[0.97269208 0.02730792]
[0.92612918 0.07387082]
[0.94023522 0.05976478]
[0.88485247 0.11514753]
[0.96822376 0.03177624]
[0.92038811 0.07961189]
[0.94579573 0.05420427]
[0.96446396 0.03553604]
[0.97439056 0.02560944]
[0.96517918 0.03482082]
[0.96500289 0.03499711]
[0.96802339 0.03197661]
[0.97062148 0.02937852]
[0.95320381 0.04679619]
[0.97367025 0.02632975]
[0.97414475 0.02585525]
[0.97291522 0.02708478]
[0.97425327 0.02574673]
[0.97395638 0.02604362]
[0.97646667 0.02353333]
[0.97490105 0.02509895]
[0.97204325 0.02795675]
[0.96507506 0.03492494]
[0.97876558 0.02123442]
[0.97771281 0.02228719]
[0.97501361 0.02498639]
[0.9636593 0.0363407]
[0.99191338 0.00808662]
[0.98897298 0.01102702]
[0.92778473 0.07221527]
[0.94750826 0.05249174]
[0.96686035 0.03313965]
[0.9722608 0.0277392]
[0.96706267 0.03293733]
[0.97269604 0.02730396]
[0.97666328 0.02333672]
[0.97721734 0.02278266]
[0.98419499 0.01580501]
[0.9839561 0.0160439]
[0.97861465 0.02138535]
[0.97876066 0.02123934]
[0.97947997 0.02052003]
[0.98366422 0.01633578]
[0.98160715 0.01839285]
[0.97841734 0.02158266]
[0.96859847 0.03140153]
[0.96658146 0.03341854]
[0.98677211 0.01322789]
[0.98535856 0.01464144]
[0.98357004 0.01642996]
[0.98954284 0.01045716]
[0.99067742 0.00932258]
[0.93459856 0.06540144]
[0.87606169 0.12393831]
[0.64977808 0.35022192]
[0.98215302 0.01784698]
[0.98802421 0.01197579]
[0.97906724 0.02093276]
[0.96071681 0.03928319]
[0.96196941 0.03803059]
[0.97780591 0.02219409]
[0.97630953 0.02369047]
[0.97692471 0.02307529]
[0.96628244 0.03371756]
[0.97779252 0.02220748]
[0.97680563 0.02319437]
[0.97657139 0.02342861]
[0.97601803 0.02398197]
[0.93876325 0.06123675]
[0.80070092 0.19929908]
[0.8768083 0.1231917]
[0.98684895 0.01315105]
[0.98494686 0.01505314]
[0.9777567 0.0222433]
[0.97743337 0.02256663]
[0.97851241 0.02148759]
[0.97490269 0.02509731]
[0.98442365 0.01557635]
[0.98308637 0.01691363]
[0.98050392 0.01949608]
[0.96635145 0.03364855]
[0.98825826 0.01174174]
[0.98920455 0.01079545]
[0.98136495 0.01863505]
[0.97837105 0.02162895]
[0.9889193 0.0110807]
[0.99108373 0.00891627]
[0.97876201 0.02123799]
[0.98704968 0.01295032]
[0.97572959 0.02427041]
[0.98200825 0.01799175]
[0.97797788 0.02202212]
[0.97741583 0.02258417]
[0.96758819 0.03241181]
[0.99350982 0.00649018]
[0.98457041 0.01542959]
[0.97195295 0.02804705]
[0.96810167 0.03189833]
[0.98493344 0.01506656]
[0.99149079 0.00850921]
[0.98494992 0.01505008]
[0.97425309 0.02574691]
[0.96630631 0.03369369]
[0.98524447 0.01475553]
[0.9920303 0.0079697]
[0.98133273 0.01866727]
[0.16022448 0.83977552]
[0.57957009 0.42042991]
[0.91820337 0.08179663]
[0.90377739 0.09622261]
[0.88115838 0.11884162]
[0.87115547 0.12884453]
[0.98393719 0.01606281]
[0.91850427 0.08149573]
[0.8564439 0.1435561]
[0.83111025 0.16888975]
[0.98879541 0.01120459]
[0.57620798 0.42379202]
[0.81490686 0.18509314]
[0.98246937 0.01753063]
[0.98866377 0.01133623]
[0.99029889 0.00970111]
[0.97957759 0.02042241]
[0.97712429 0.02287571]
[0.97659546 0.02340454]
[0.9834416 0.0165584]
[0.98088577 0.01911423]
[0.97395578 0.02604422]
[0.97952722 0.02047278]
[0.98621026 0.01378974]
[0.9834067 0.0165933]
[0.98573459 0.01426541]
[0.99007435 0.00992565]
[0.98751725 0.01248275]
[0.98722271 0.01277729]
[0.98717044 0.01282956]
[0.670168 0.329832]
[0.79636812 0.20363188]
[0.98528277 0.01471723]
[0.98606543 0.01393457]
[0.96608947 0.03391053]
[0.94556058 0.05443942]
[0.97409811 0.02590189]
[0.97921926 0.02078074]
[0.98742782 0.01257218]
[0.98393749 0.01606251]
[0.98395788 0.01604212]
[0.98747586 0.01252414]
[0.97887789 0.02112211]
[0.97034241 0.02965759]
[0.98472576 0.01527424]
[0.98608461 0.01391539]
[0.98473092 0.01526908]
[0.98090975 0.01909025]
[0.97792039 0.02207961]
[0.98435996 0.01564004]
[0.98972467 0.01027533]
[0.97358519 0.02641481]
[0.95080675 0.04919325]
[0.98507459 0.01492541]
[0.99209654 0.00790346]
[0.97674129 0.02325871]
[0.96573178 0.03426822]
[0.97171823 0.02828177]
[0.9840064 0.0159936]
[0.98853423 0.01146577]
[0.98498601 0.01501399]
[0.97886444 0.02113556]
[0.98145776 0.01854224]
[0.98476495 0.01523505]
[0.98698898 0.01301102]
[0.98275462 0.01724538]
[0.97849815 0.02150185]
[0.97736601 0.02263399]
[0.98650044 0.01349956]
[0.98147793 0.01852207]
[0.98405248 0.01594752]
[0.98929143 0.01070857]
[0.98482734 0.01517266]
[0.95878276 0.04121724]
[0.88675667 0.11324333]
[0.96348835 0.03651165]
[0.97969605 0.02030395]
[0.98000572 0.01999428]
[0.95351846 0.04648154]
[0.97291129 0.02708871]
[0.98121316 0.01878684]
[0.98563483 0.01436517]
[0.98452149 0.01547851]
[0.98693196 0.01306804]
[0.98090065 0.01909935]
[0.94624225 0.05375775]
[0.65641156 0.34358844]
[0.95678893 0.04321107]
[0.97728585 0.02271415]
[0.9899177 0.0100823]
[0.96350238 0.03649762]
[0.96612924 0.03387076]
[0.96389096 0.03610904]
[0.98420211 0.01579789]
[0.98311477 0.01688523]
[0.98547625 0.01452375]
[0.8523386 0.1476614]
[0.31481209 0.68518791]
[0.66679197 0.33320803]
[0.94231991 0.05768009]
[0.94472102 0.05527898]
[0.94626715 0.05373285]
[0.96530595 0.03469405]
[0.97573884 0.02426116]
[0.97888663 0.02111337]
[0.97242357 0.02757643]
[0.97881149 0.02118851]
[0.97071426 0.02928574]
[0.97313845 0.02686155]
[0.98799755 0.01200245]
[0.98252219 0.01747781]
[0.96253438 0.03746562]
[0.92528121 0.07471879]
[0.98242442 0.01757558]
[0.98652776 0.01347224]
[0.98514601 0.01485399]
[0.98485795 0.01514205]
[0.98451674 0.01548326]
[0.9828274 0.0171726]
[0.98609099 0.01390901]
[0.97059323 0.02940677]
[0.97486489 0.02513511]
[0.87625167 0.12374833]
[0.98753141 0.01246859]
[0.93787003 0.06212997]
[0.94992504 0.05007496]
[0.95526133 0.04473867]
[0.98206964 0.01793036]
[0.98967173 0.01032827]
[0.98731139 0.01268861]
[0.98209916 0.01790084]
[0.97277224 0.02722776]
[0.98659727 0.01340273]
[0.98506756 0.01493244]
[0.9860022 0.0139978]
[0.97927823 0.02072177]
[0.98729605 0.01270395]
[0.99021099 0.00978901]
[0.98974214 0.01025786]
[0.98992928 0.01007072]
[0.98506432 0.01493568]
[0.98522061 0.01477939]
[0.97833389 0.02166611]
[0.94127019 0.05872981]
[0.95333408 0.04666592]
[0.98198279 0.01801721]
[0.99065356 0.00934644]
[0.97865804 0.02134196]
[0.98530822 0.01469178]
[0.99013105 0.00986895]
[0.98762536 0.01237464]
[0.9853226 0.0146774]
[0.98674506 0.01325494]
[0.9589828 0.0410172]
[0.98080243 0.01919757]
[0.97453782 0.02546218]
[0.97168564 0.02831436]
[0.96768515 0.03231485]
[0.98752173 0.01247827]
[0.98987986 0.01012014]
[0.97631294 0.02368706]
[0.97850134 0.02149866]
[0.98297962 0.01702038]
[0.98610113 0.01389887]
[0.98454377 0.01545623]
[0.98675207 0.01324793]
[0.98337398 0.01662602]
[0.98820709 0.01179291]
[0.98506648 0.01493352]
[0.98892377 0.01107623]
[0.98471347 0.01528653]
[0.98354884 0.01645116]
[0.9858562 0.0141438]
[0.98651204 0.01348796]
[0.9898863 0.0101137]
[0.99172782 0.00827218]
[0.98998143 0.01001857]
[0.98923473 0.01076527]
[0.96049146 0.03950854]
[0.94652547 0.05347453]
[0.957387 0.042613]
[0.97325201 0.02674799]
[0.94049703 0.05950297]
[0.98768773 0.01231227]
[0.98778246 0.01221754]
[0.98532226 0.01467774]
[0.97545081 0.02454919]
[0.9817795 0.0182205]
[0.98162643 0.01837357]
[0.98601545 0.01398455]
[0.98676257 0.01323743]
[0.98768662 0.01231338]
[0.98647818 0.01352182]
[0.98591885 0.01408115]
[0.9891314 0.0108686]
[0.98741014 0.01258986]
[0.98904587 0.01095413]
[0.98186627 0.01813373]
[0.97159537 0.02840463]
[0.97763612 0.02236388]
[0.93138019 0.06861981]
[0.97867987 0.02132013]
[0.98637896 0.01362104]
[0.9879601 0.0120399]
[0.98676883 0.01323117]
[0.98417801 0.01582199]
[0.98598414 0.01401586]
[0.97210989 0.02789011]
[0.97726677 0.02273323]
[0.98764333 0.01235667]
[0.98662592 0.01337408]
[0.97796587 0.02203413]
[0.97824701 0.02175299]
[0.98454556 0.01545444]
[0.98888114 0.01111886]
[0.960962 0.039038]
[0.96529908 0.03470092]
[0.98178018 0.01821982]
[0.99032475 0.00967525]
[0.99156876 0.00843124]
[0.99057033 0.00942967]
[0.99078349 0.00921651]
[0.98904782 0.01095218]
[0.98746561 0.01253439]
[0.98703695 0.01296305]
[0.99090466 0.00909534]
[0.98873777 0.01126223]
[0.98620398 0.01379602]
[0.98670363 0.01329637]
[0.98953553 0.01046447]
[0.99160083 0.00839917]
[0.98517178 0.01482822]
[0.98400913 0.01599087]
[0.98821923 0.01178077]
[0.98592303 0.01407697]
[0.98353879 0.01646121]
[0.98722999 0.01277001]
[0.97994412 0.02005588]
[0.98173391 0.01826609]
[0.97649889 0.02350111]
[0.98606535 0.01393465]
[0.99026519 0.00973481]
[0.99033907 0.00966093]
[0.98770275 0.01229725]
[0.98639978 0.01360022]
[0.98435403 0.01564597]
[0.98539234 0.01460766]
[0.98757965 0.01242035]
[0.98823862 0.01176138]
[0.99068751 0.00931249]
[0.98161058 0.01838942]
[0.98558235 0.01441765]
[0.97876868 0.02123132]
[0.96559682 0.03440318]
[0.9755145 0.0244855]
